Job launching after 0.10 seconds in submission.
Running python job.
Changed into dir /home/ec2-user/HiggsBosonML/source_code
Importing hyper_opt.py
Running hyper_opt.main()
WARNING:tensorflow:From /home/ec2-user/HiggsBosonML/source_code/hyper_opt.py:143: initialize_all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2017-03-02.
Instructions for updating:
Use `tf.global_variables_initializer` instead.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
{u'units_per_layer': array([99]), u'n_hidden_layers': array([4]), u'learning_rate': array([ 0.00699511]), u'beta': array([ 0.1])}
('Epoch:', '0012', 'test cost=', '0.641268432')
('Epoch:', '0013', 'training cost=', '0.644764502')
('Epoch:', '0013', 'test cost=', '0.640836298')
('Epoch:', '0014', 'training cost=', '0.646622185')
('Epoch:', '0014', 'test cost=', '0.640843749')
('Epoch:', '0015', 'training cost=', '0.644706792')
('Epoch:', '0015', 'test cost=', '0.641464233')
('Epoch:', '0016', 'training cost=', '0.648901988')
('Epoch:', '0016', 'test cost=', '0.640895486')
('Epoch:', '0017', 'training cost=', '0.645192281')
('Epoch:', '0017', 'test cost=', '0.640823126')
('Epoch:', '0018', 'training cost=', '0.649766505')
('Epoch:', '0018', 'test cost=', '0.641238272')
('Epoch:', '0019', 'training cost=', '0.649992895')
('Epoch:', '0019', 'test cost=', '0.640871882')
('Epoch:', '0020', 'training cost=', '0.646936690')
('Epoch:', '0020', 'test cost=', '0.640856922')
('Epoch:', '0021', 'training cost=', '0.652691183')
('Epoch:', '0021', 'test cost=', '0.641356230')
('Epoch:', '0022', 'training cost=', '0.642353293')
('Epoch:', '0022', 'test cost=', '0.640810966')
('Epoch:', '0023', 'training cost=', '0.644957528')
('Epoch:', '0023', 'test cost=', '0.641131639')
('Epoch:', '0024', 'training cost=', '0.644627303')
('Epoch:', '0024', 'test cost=', '0.640835226')
('Epoch:', '0025', 'training cost=', '0.644140188')
('Epoch:', '0025', 'test cost=', '0.640826166')
('Epoch:', '0026', 'training cost=', '0.653483878')
('Epoch:', '0026', 'test cost=', '0.641383290')
('Epoch:', '0027', 'training cost=', '0.658402953')
('Epoch:', '0027', 'test cost=', '0.640818775')
('Epoch:', '0028', 'training cost=', '0.649876527')
('Epoch:', '0028', 'test cost=', '0.640892565')
('Epoch:', '0029', 'training cost=', '0.662846388')
('Epoch:', '0029', 'test cost=', '0.641167462')
('Epoch:', '0030', 'training cost=', '0.646897961')
('Epoch:', '0030', 'test cost=', '0.640931427')
('Epoch:', '0031', 'training cost=', '0.642388588')
('Epoch:', '0031', 'test cost=', '0.640818894')
('Epoch:', '0032', 'training cost=', '0.651260483')
('Epoch:', '0032', 'test cost=', '0.640915990')
('Epoch:', '0033', 'training cost=', '0.644513998')
('Epoch:', '0033', 'test cost=', '0.640799522')
('Epoch:', '0034', 'training cost=', '0.644642926')
('Epoch:', '0034', 'test cost=', '0.640875518')
('Epoch:', '0035', 'training cost=', '0.641780844')
('Epoch:', '0035', 'test cost=', '0.640836120')
('Epoch:', '0036', 'training cost=', '0.648382216')
('Epoch:', '0036', 'test cost=', '0.640821993')
('Epoch:', '0037', 'training cost=', '0.644479492')
('Epoch:', '0037', 'test cost=', '0.640829861')
('Epoch:', '0038', 'training cost=', '0.654153201')
('Epoch:', '0038', 'test cost=', '0.640860081')
('Epoch:', '0039', 'training cost=', '0.651627467')
('Epoch:', '0039', 'test cost=', '0.640825987')
('Epoch:', '0040', 'training cost=', '0.643474581')
('Epoch:', '0040', 'test cost=', '0.640848815')
('Epoch:', '0041', 'training cost=', '0.642153784')
('Epoch:', '0041', 'test cost=', '0.640812695')
('Epoch:', '0042', 'training cost=', '0.644599959')
('Epoch:', '0042', 'test cost=', '0.640790999')
('Epoch:', '0043', 'training cost=', '0.648660356')
('Epoch:', '0043', 'test cost=', '0.641807735')
('Epoch:', '0044', 'training cost=', '0.641605484')
('Epoch:', '0044', 'test cost=', '0.640829504')
('Epoch:', '0045', 'training cost=', '0.656822939')
('Epoch:', '0045', 'test cost=', '0.640819907')
('Epoch:', '0046', 'training cost=', '0.643091035')
('Epoch:', '0046', 'test cost=', '0.641684771')
('Epoch:', '0047', 'training cost=', '0.649884531')
('Epoch:', '0047', 'test cost=', '0.640947938')
('Epoch:', '0048', 'training cost=', '0.643148448')
('Epoch:', '0048', 'test cost=', '0.640785694')
('Epoch:', '0049', 'training cost=', '0.644375209')
('Epoch:', '0049', 'test cost=', '0.641176999')
('Epoch:', '0050', 'training cost=', '0.643001944')
('Epoch:', '0050', 'test cost=', '0.641309500')
('Epoch:', '0051', 'training cost=', '0.643217999')
('Epoch:', '0051', 'test cost=', '0.641199112')
('Epoch:', '0052', 'training cost=', '0.644406848')
('Epoch:', '0052', 'test cost=', '0.640961170')
('Epoch:', '0053', 'training cost=', '0.642365214')
('Epoch:', '0053', 'test cost=', '0.641894817')
('Epoch:', '0054', 'training cost=', '0.642931587')
('Epoch:', '0054', 'test cost=', '0.640831172')
('Epoch:', '0055', 'training cost=', '0.643331455')
('Epoch:', '0055', 'test cost=', '0.641540945')
('Epoch:', '0056', 'training cost=', '0.644790770')
('Epoch:', '0056', 'test cost=', '0.641116858')
('Epoch:', '0057', 'training cost=', '0.642524934')
('Epoch:', '0057', 'test cost=', '0.640827537')
('Epoch:', '0058', 'training cost=', '0.643868246')
('Epoch:', '0058', 'test cost=', '0.641178429')
('Epoch:', '0059', 'training cost=', '0.643932492')
('Epoch:', '0059', 'test cost=', '0.640803635')
('Epoch:', '0060', 'training cost=', '0.649488307')
('Epoch:', '0060', 'test cost=', '0.640813351')
('Epoch:', '0061', 'training cost=', '0.645920001')
('Epoch:', '0061', 'test cost=', '0.641099095')
('Epoch:', '0062', 'training cost=', '0.642381463')
('Epoch:', '0062', 'test cost=', '0.640801430')
('Epoch:', '0063', 'training cost=', '0.642959044')
('Epoch:', '0063', 'test cost=', '0.640926361')
('Epoch:', '0064', 'training cost=', '0.643518157')
('Epoch:', '0064', 'test cost=', '0.640959084')
('Epoch:', '0065', 'training cost=', '0.648048275')
('Epoch:', '0065', 'test cost=', '0.640784681')
('Epoch:', '0066', 'training cost=', '0.641972145')
('Epoch:', '0066', 'test cost=', '0.640838504')
('Epoch:', '0067', 'training cost=', '0.647431565')
('Epoch:', '0067', 'test cost=', '0.640780330')
('Epoch:', '0068', 'training cost=', '0.641946507')
('Epoch:', '0068', 'test cost=', '0.640841186')
('Epoch:', '0069', 'training cost=', '0.642093150')
('Epoch:', '0069', 'test cost=', '0.640896797')
('Epoch:', '0070', 'training cost=', '0.644926040')
('Epoch:', '0070', 'test cost=', '0.641367793')
('Epoch:', '0071', 'training cost=', '0.643050983')
('Epoch:', '0071', 'test cost=', '0.640835524')
('Epoch:', '0072', 'training cost=', '0.653229478')
('Epoch:', '0072', 'test cost=', '0.640792370')
('Epoch:', '0073', 'training cost=', '0.644196453')
('Epoch:', '0073', 'test cost=', '0.641406238')
('Epoch:', '0074', 'training cost=', '0.645486038')
('Epoch:', '0074', 'test cost=', '0.640823662')
('Epoch:', '0075', 'training cost=', '0.645100404')
('Epoch:', '0075', 'test cost=', '0.640916288')
('Epoch:', '0076', 'training cost=', '0.642644095')
('Epoch:', '0076', 'test cost=', '0.640802264')
('Epoch:', '0077', 'training cost=', '0.644731527')
('Epoch:', '0077', 'test cost=', '0.640886605')
('Epoch:', '0078', 'training cost=', '0.644234590')
('Epoch:', '0078', 'test cost=', '0.640866399')
('Epoch:', '0079', 'training cost=', '0.642800677')
('Epoch:', '0079', 'test cost=', '0.641168833')
('Epoch:', '0080', 'training cost=', '0.641164518')
('Epoch:', '0080', 'test cost=', '0.641462445')
('Epoch:', '0081', 'training cost=', '0.642526856')
('Epoch:', '0081', 'test cost=', '0.640791774')
('Epoch:', '0082', 'training cost=', '0.643182940')
('Epoch:', '0082', 'test cost=', '0.640976489')
('Epoch:', '0083', 'training cost=', '0.645474866')
('Epoch:', '0083', 'test cost=', '0.640953958')
('Epoch:', '0084', 'training cost=', '0.642524281')
('Epoch:', '0084', 'test cost=', '0.640806079')
('Epoch:', '0085', 'training cost=', '0.641369005')
('Epoch:', '0085', 'test cost=', '0.640778899')
('Epoch:', '0086', 'training cost=', '0.642850056')
('Epoch:', '0086', 'test cost=', '0.640818954')
('Epoch:', '0087', 'training cost=', '0.641532244')
('Epoch:', '0087', 'test cost=', '0.640801072')
('Epoch:', '0088', 'training cost=', '0.642408765')
('Epoch:', '0088', 'test cost=', '0.640985548')
('Epoch:', '0089', 'training cost=', '0.650045003')
('Epoch:', '0089', 'test cost=', '0.640837789')
('Epoch:', '0090', 'training cost=', '0.644539212')
('Epoch:', '0090', 'test cost=', '0.640801430')
('Epoch:', '0091', 'training cost=', '0.641786059')
('Epoch:', '0091', 'test cost=', '0.640826166')
('Epoch:', '0092', 'training cost=', '0.664306879')
('Epoch:', '0092', 'test cost=', '0.640782297')
('Epoch:', '0093', 'training cost=', '0.641485558')
('Epoch:', '0093', 'test cost=', '0.640941799')
('Epoch:', '0094', 'training cost=', '0.648553469')
('Epoch:', '0094', 'test cost=', '0.640850067')
('Epoch:', '0095', 'training cost=', '0.642511544')
('Epoch:', '0095', 'test cost=', '0.640909493')
('Epoch:', '0096', 'training cost=', '0.654694364')
('Epoch:', '0096', 'test cost=', '0.640774190')
('Epoch:', '0097', 'training cost=', '0.641287733')
('Epoch:', '0097', 'test cost=', '0.640831470')
('Epoch:', '0098', 'training cost=', '0.642463282')
('Epoch:', '0098', 'test cost=', '0.640866518')
('Epoch:', '0099', 'training cost=', '0.655569010')
('Epoch:', '0099', 'test cost=', '0.640889943')
('Epoch:', '0100', 'training cost=', '0.642801385')
('Epoch:', '0100', 'test cost=', '0.640839577')
('Epoch:', '0101', 'training cost=', '0.641880860')
('Epoch:', '0101', 'test cost=', '0.640797853')
('Epoch:', '0102', 'training cost=', '0.644480336')
('Epoch:', '0102', 'test cost=', '0.640824437')
('Epoch:', '0103', 'training cost=', '0.642799709')
('Epoch:', '0103', 'test cost=', '0.640824974')
('Epoch:', '0104', 'training cost=', '0.642508358')
('Epoch:', '0104', 'test cost=', '0.640802562')
('Epoch:', '0105', 'training cost=', '0.644390500')
('Epoch:', '0105', 'test cost=', '0.641380429')
('Epoch:', '0106', 'training cost=', '0.642050751')
('Epoch:', '0106', 'test cost=', '0.640823901')
('Epoch:', '0107', 'training cost=', '0.644432580')
('Epoch:', '0107', 'test cost=', '0.640930831')
('Epoch:', '0108', 'training cost=', '0.644626117')
('Epoch:', '0108', 'test cost=', '0.641470730')
('Epoch:', '0109', 'training cost=', '0.641597978')
('Epoch:', '0109', 'test cost=', '0.642721653')
('Epoch:', '0110', 'training cost=', '0.644537193')
('Epoch:', '0110', 'test cost=', '0.640787840')
('Epoch:', '0111', 'training cost=', '0.642582590')
('Epoch:', '0111', 'test cost=', '0.640831709')
('Epoch:', '0112', 'training cost=', '0.643424644')
('Epoch:', '0112', 'test cost=', '0.640840530')
('Epoch:', '0113', 'training cost=', '0.650018372')
('Epoch:', '0113', 'test cost=', '0.640853047')
('Epoch:', '0114', 'training cost=', '0.643467593')
('Epoch:', '0114', 'test cost=', '0.640798151')
('Epoch:', '0115', 'training cost=', '0.643660095')
('Epoch:', '0115', 'test cost=', '0.641286850')
('Epoch:', '0116', 'training cost=', '0.648148025')
('Epoch:', '0116', 'test cost=', '0.640840650')
('Epoch:', '0117', 'training cost=', '0.641655012')
('Epoch:', '0117', 'test cost=', '0.641560018')
('Epoch:', '0118', 'training cost=', '0.642925275')
('Epoch:', '0118', 'test cost=', '0.641413987')
('Epoch:', '0119', 'training cost=', '0.645600732')
('Epoch:', '0119', 'test cost=', '0.640787899')
('Epoch:', '0120', 'training cost=', '0.655893424')
('Epoch:', '0120', 'test cost=', '0.640826106')
('Epoch:', '0121', 'training cost=', '0.642593403')
('Epoch:', '0121', 'test cost=', '0.640923321')
('Epoch:', '0122', 'training cost=', '0.642086590')
('Epoch:', '0122', 'test cost=', '0.640990257')
('Epoch:', '0123', 'training cost=', '0.643983996')
('Epoch:', '0123', 'test cost=', '0.641072631')
('Epoch:', '0124', 'training cost=', '0.650433152')
('Epoch:', '0124', 'test cost=', '0.640865743')
('Epoch:', '0125', 'training cost=', '0.642165493')
('Epoch:', '0125', 'test cost=', '0.640872240')
('Epoch:', '0126', 'training cost=', '0.651867436')
('Epoch:', '0126', 'test cost=', '0.640814245')
('Epoch:', '0127', 'training cost=', '0.643762760')
('Epoch:', '0127', 'test cost=', '0.641076744')
('Epoch:', '0128', 'training cost=', '0.645409492')
('Epoch:', '0128', 'test cost=', '0.640800893')
('Epoch:', '0129', 'training cost=', '0.649214321')
('Epoch:', '0129', 'test cost=', '0.641483665')
('Epoch:', '0130', 'training cost=', '0.642932507')
('Epoch:', '0130', 'test cost=', '0.640838683')
('Epoch:', '0131', 'training cost=', '0.642785923')
('Epoch:', '0131', 'test cost=', '0.640961230')
('Epoch:', '0132', 'training cost=', '0.643648505')
('Epoch:', '0132', 'test cost=', '0.640978396')
('Epoch:', '0133', 'training cost=', '0.640663322')
('Epoch:', '0133', 'test cost=', '0.641237617')
('Epoch:', '0134', 'training cost=', '0.644365570')
('Epoch:', '0134', 'test cost=', '0.640888691')
('Epoch:', '0135', 'training cost=', '0.645613333')
('Epoch:', '0135', 'test cost=', '0.640949190')
('Epoch:', '0136', 'training cost=', '0.644137919')
('Epoch:', '0136', 'test cost=', '0.641036451')
('Epoch:', '0137', 'training cost=', '0.641222634')
('Epoch:', '0137', 'test cost=', '0.640978813')
('Epoch:', '0138', 'training cost=', '0.643262191')
('Epoch:', '0138', 'test cost=', '0.641114473')
('Epoch:', '0139', 'training cost=', '0.643392820')
('Epoch:', '0139', 'test cost=', '0.640856028')
('Epoch:', '0140', 'training cost=', '0.643920360')
('Epoch:', '0140', 'test cost=', '0.640797496')
('Epoch:', '0141', 'training cost=', '0.642748614')
('Epoch:', '0141', 'test cost=', '0.640999854')
('Epoch:', '0142', 'training cost=', '0.643261738')
('Epoch:', '0142', 'test cost=', '0.641132593')
('Epoch:', '0143', 'training cost=', '0.644344917')
('Epoch:', '0143', 'test cost=', '0.640931904')
('Epoch:', '0144', 'training cost=', '0.646223872')
('Epoch:', '0144', 'test cost=', '0.640828311')
('Epoch:', '0145', 'training cost=', '0.644212350')
('Epoch:', '0145', 'test cost=', '0.641059935')
('Epoch:', '0146', 'training cost=', '0.643542200')
('Epoch:', '0146', 'test cost=', '0.640803933')
('Epoch:', '0147', 'training cost=', '0.642008590')
('Epoch:', '0147', 'test cost=', '0.640969634')
('Epoch:', '0148', 'training cost=', '0.641757195')
('Epoch:', '0148', 'test cost=', '0.641102135')
('Epoch:', '0149', 'training cost=', '0.642604167')
('Epoch:', '0149', 'test cost=', '0.640997529')
('Epoch:', '0150', 'training cost=', '0.643389252')
('Epoch:', '0150', 'test cost=', '0.641356826')
('Epoch:', '0151', 'training cost=', '0.645484265')
('Epoch:', '0151', 'test cost=', '0.641108751')
('Epoch:', '0152', 'training cost=', '0.640725185')
('Epoch:', '0152', 'test cost=', '0.640857697')
('Epoch:', '0153', 'training cost=', '0.640686323')
('Epoch:', '0153', 'test cost=', '0.641140997')
('Epoch:', '0154', 'training cost=', '0.647379201')
('Epoch:', '0154', 'test cost=', '0.640830159')
('Epoch:', '0155', 'training cost=', '0.642950609')
('Epoch:', '0155', 'test cost=', '0.640817344')
('Epoch:', '0156', 'training cost=', '0.642916916')
('Epoch:', '0156', 'test cost=', '0.640828133')
('Epoch:', '0157', 'training cost=', '0.643114554')
('Epoch:', '0157', 'test cost=', '0.641021073')
('Epoch:', '0158', 'training cost=', '0.643699631')
('Epoch:', '0158', 'test cost=', '0.641350567')
('Epoch:', '0159', 'training cost=', '0.641669799')
('Epoch:', '0159', 'test cost=', '0.641089082')
('Epoch:', '0160', 'training cost=', '0.642759739')
('Epoch:', '0160', 'test cost=', '0.640936315')
('Epoch:', '0161', 'training cost=', '0.643361609')
('Epoch:', '0161', 'test cost=', '0.641093910')
('Epoch:', '0162', 'training cost=', '0.646847585')
('Epoch:', '0162', 'test cost=', '0.640930414')
('Epoch:', '0163', 'training cost=', '0.640845584')
('Epoch:', '0163', 'test cost=', '0.641162276')
('Epoch:', '0164', 'training cost=', '0.643303057')
('Epoch:', '0164', 'test cost=', '0.640980303')
('Epoch:', '0165', 'training cost=', '0.643304955')
('Epoch:', '0165', 'test cost=', '0.641163945')
('Epoch:', '0166', 'training cost=', '0.643541475')
('Epoch:', '0166', 'test cost=', '0.641037941')
('Epoch:', '0167', 'training cost=', '0.642325941')
('Epoch:', '0167', 'test cost=', '0.640842795')
('Epoch:', '0168', 'training cost=', '0.641490826')
('Epoch:', '0168', 'test cost=', '0.640969217')
('Epoch:', '0169', 'training cost=', '0.641759655')
('Epoch:', '0169', 'test cost=', '0.640825093')
('Epoch:', '0170', 'training cost=', '0.642442863')
('Epoch:', '0170', 'test cost=', '0.640800655')
('Epoch:', '0171', 'training cost=', '0.642090343')
('Epoch:', '0171', 'test cost=', '0.640877903')
('Epoch:', '0172', 'training cost=', '0.642026412')
('Epoch:', '0172', 'test cost=', '0.640896082')
('Epoch:', '0173', 'training cost=', '0.643145697')
('Epoch:', '0173', 'test cost=', '0.641464412')
('Epoch:', '0174', 'training cost=', '0.643335296')
('Epoch:', '0174', 'test cost=', '0.640988171')
('Epoch:', '0175', 'training cost=', '0.642870908')
('Epoch:', '0175', 'test cost=', '0.640892386')
('Epoch:', '0176', 'training cost=', '0.653167673')
('Epoch:', '0176', 'test cost=', '0.640821218')
('Epoch:', '0177', 'training cost=', '0.640843996')
('Epoch:', '0177', 'test cost=', '0.640867889')
('Epoch:', '0178', 'training cost=', '0.642994754')
('Epoch:', '0178', 'test cost=', '0.641130865')
('Epoch:', '0179', 'training cost=', '0.642450717')
('Epoch:', '0179', 'test cost=', '0.640814245')
('Epoch:', '0180', 'training cost=', '0.643241039')
('Epoch:', '0180', 'test cost=', '0.641214132')
('Epoch:', '0181', 'training cost=', '0.643928168')
('Epoch:', '0181', 'test cost=', '0.641406715')
('Epoch:', '0182', 'training cost=', '0.641810339')
('Epoch:', '0182', 'test cost=', '0.640828490')
('Epoch:', '0183', 'training cost=', '0.642243572')
('Epoch:', '0183', 'test cost=', '0.640841722')
('Epoch:', '0184', 'training cost=', '0.642447392')
('Epoch:', '0184', 'test cost=', '0.641112804')
('Epoch:', '0185', 'training cost=', '0.641593493')
('Epoch:', '0185', 'test cost=', '0.640812993')
('Epoch:', '0186', 'training cost=', '0.642803626')
('Epoch:', '0186', 'test cost=', '0.640789509')
('Epoch:', '0187', 'training cost=', '0.642773244')
('Epoch:', '0187', 'test cost=', '0.640792906')
('Epoch:', '0188', 'training cost=', '0.645072318')
('Epoch:', '0188', 'test cost=', '0.641144454')
('Epoch:', '0189', 'training cost=', '0.642325664')
('Epoch:', '0189', 'test cost=', '0.641014397')
('Epoch:', '0190', 'training cost=', '0.642910095')
('Epoch:', '0190', 'test cost=', '0.640839159')
('Epoch:', '0191', 'training cost=', '0.642695028')
('Epoch:', '0191', 'test cost=', '0.640928268')
('Epoch:', '0192', 'training cost=', '0.639901588')
('Epoch:', '0192', 'test cost=', '0.641153216')
('Epoch:', '0193', 'training cost=', '0.640695674')
('Epoch:', '0193', 'test cost=', '0.640842974')
('Epoch:', '0194', 'training cost=', '0.642381790')
('Epoch:', '0194', 'test cost=', '0.640920579')
('Epoch:', '0195', 'training cost=', '0.642633270')
('Epoch:', '0195', 'test cost=', '0.641023636')
('Epoch:', '0196', 'training cost=', '0.643497765')
('Epoch:', '0196', 'test cost=', '0.640883088')
('Epoch:', '0197', 'training cost=', '0.643997047')
('Epoch:', '0197', 'test cost=', '0.641062021')
('Epoch:', '0198', 'training cost=', '0.643799558')
('Epoch:', '0198', 'test cost=', '0.641321301')
('Epoch:', '0199', 'training cost=', '0.646156171')
('Epoch:', '0199', 'test cost=', '0.640967309')
('Epoch:', '0200', 'training cost=', '0.642840937')
('Epoch:', '0200', 'test cost=', '0.640794218')
('Epoch:', '0201', 'training cost=', '0.641268895')
('Epoch:', '0201', 'test cost=', '0.640792966')
('Epoch:', '0202', 'training cost=', '0.643250081')
('Epoch:', '0202', 'test cost=', '0.641037822')
('Epoch:', '0203', 'training cost=', '0.643069919')
('Epoch:', '0203', 'test cost=', '0.640854418')
('Epoch:', '0204', 'training cost=', '0.642778496')
('Epoch:', '0204', 'test cost=', '0.640802741')
('Epoch:', '0205', 'training cost=', '0.640476309')
('Epoch:', '0205', 'test cost=', '0.640927613')
('Epoch:', '0206', 'training cost=', '0.643759281')
('Epoch:', '0206', 'test cost=', '0.640835702')
('Epoch:', '0207', 'training cost=', '0.642134387')
('Epoch:', '0207', 'test cost=', '0.641058385')
('Epoch:', '0208', 'training cost=', '0.641974876')
('Epoch:', '0208', 'test cost=', '0.640858233')
('Epoch:', '0209', 'training cost=', '0.641650989')
('Epoch:', '0209', 'test cost=', '0.641417205')
('Epoch:', '0210', 'training cost=', '0.640607123')
('Epoch:', '0210', 'test cost=', '0.640825629')
('Epoch:', '0211', 'training cost=', '0.651114016')
('Epoch:', '0211', 'test cost=', '0.641545236')
('Epoch:', '0212', 'training cost=', '0.645595387')
('Epoch:', '0212', 'test cost=', '0.640828967')
('Epoch:', '0213', 'training cost=', '0.645822170')
('Epoch:', '0213', 'test cost=', '0.640804172')
('Epoch:', '0214', 'training cost=', '0.643697962')
('Epoch:', '0214', 'test cost=', '0.640826166')
('Epoch:', '0215', 'training cost=', '0.642983682')
('Epoch:', '0215', 'test cost=', '0.640896201')
('Epoch:', '0216', 'training cost=', '0.641043319')
('Epoch:', '0216', 'test cost=', '0.640780866')
('Epoch:', '0217', 'training cost=', '0.643902016')
('Epoch:', '0217', 'test cost=', '0.640820384')
('Epoch:', '0218', 'training cost=', '0.643643219')
('Epoch:', '0218', 'test cost=', '0.640811741')
('Epoch:', '0219', 'training cost=', '0.642972459')
('Epoch:', '0219', 'test cost=', '0.641453147')
('Epoch:', '0220', 'training cost=', '0.642633625')
('Epoch:', '0220', 'test cost=', '0.641217470')
('Epoch:', '0221', 'training cost=', '0.644661870')
('Epoch:', '0221', 'test cost=', '0.640907645')
('Epoch:', '0222', 'training cost=', '0.641832033')
('Epoch:', '0222', 'test cost=', '0.640859008')
('Epoch:', '0223', 'training cost=', '0.640813139')
('Epoch:', '0223', 'test cost=', '0.640882909')
('Epoch:', '0224', 'training cost=', '0.642012188')
('Epoch:', '0224', 'test cost=', '0.640820861')
('Epoch:', '0225', 'training cost=', '0.655632387')
('Epoch:', '0225', 'test cost=', '0.640856624')
('Epoch:', '0226', 'training cost=', '0.642015437')
('Epoch:', '0226', 'test cost=', '0.640784144')
('Epoch:', '0227', 'training cost=', '0.640983481')
('Epoch:', '0227', 'test cost=', '0.640875280')
('Epoch:', '0228', 'training cost=', '0.642360272')
('Epoch:', '0228', 'test cost=', '0.640916705')
('Epoch:', '0229', 'training cost=', '0.642166910')
('Epoch:', '0229', 'test cost=', '0.640885592')
('Epoch:', '0230', 'training cost=', '0.641656415')
('Epoch:', '0230', 'test cost=', '0.640855789')
('Epoch:', '0231', 'training cost=', '0.641235357')
('Epoch:', '0231', 'test cost=', '0.640810668')
('Epoch:', '0232', 'training cost=', '0.644427472')
('Epoch:', '0232', 'test cost=', '0.640866399')
('Epoch:', '0233', 'training cost=', '0.641933651')
('Epoch:', '0233', 'test cost=', '0.640824437')
('Epoch:', '0234', 'training cost=', '0.644960128')
('Epoch:', '0234', 'test cost=', '0.642453790')
('Epoch:', '0235', 'training cost=', '0.642413852')
('Epoch:', '0235', 'test cost=', '0.641633391')
('Epoch:', '0236', 'training cost=', '0.645729238')
('Epoch:', '0236', 'test cost=', '0.640891016')
('Epoch:', '0237', 'training cost=', '0.642084611')
('Epoch:', '0237', 'test cost=', '0.640936792')
('Epoch:', '0238', 'training cost=', '0.643969642')
('Epoch:', '0238', 'test cost=', '0.640821576')
('Epoch:', '0239', 'training cost=', '0.647003724')
('Epoch:', '0239', 'test cost=', '0.640862525')
('Epoch:', '0240', 'training cost=', '0.641619758')
('Epoch:', '0240', 'test cost=', '0.640806556')
('Epoch:', '0241', 'training cost=', '0.643311061')
('Epoch:', '0241', 'test cost=', '0.640779972')
('Epoch:', '0242', 'training cost=', '0.646110478')
('Epoch:', '0242', 'test cost=', '0.640809774')
('Epoch:', '0243', 'training cost=', '0.640592937')
('Epoch:', '0243', 'test cost=', '0.640937209')
('Epoch:', '0244', 'training cost=', '0.646179621')
('Epoch:', '0244', 'test cost=', '0.640851855')
('Epoch:', '0245', 'training cost=', '0.641976694')
('Epoch:', '0245', 'test cost=', '0.640832067')
