Job launching after 0.10 seconds in submission.
Running python job.
Changed into dir /home/ec2-user/HiggsBosonML/source_code
Importing hyper_opt.py
Running hyper_opt.main()
WARNING:tensorflow:From /home/ec2-user/HiggsBosonML/source_code/hyper_opt.py:143: initialize_all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2017-03-02.
Instructions for updating:
Use `tf.global_variables_initializer` instead.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
{u'units_per_layer': array([50]), u'n_hidden_layers': array([2]), u'learning_rate': array([ 0.00010145]), u'beta': array([ 0.1])}
('Epoch:', '0088', 'test cost=', '0.408030838')
('Epoch:', '0089', 'training cost=', '0.433994242')
('Epoch:', '0089', 'test cost=', '0.401365489')
('Epoch:', '0090', 'training cost=', '0.433094171')
('Epoch:', '0090', 'test cost=', '0.407780409')
('Epoch:', '0091', 'training cost=', '0.433551174')
('Epoch:', '0091', 'test cost=', '0.404048294')
('Epoch:', '0092', 'training cost=', '0.429291239')
('Epoch:', '0092', 'test cost=', '0.404610157')
('Epoch:', '0093', 'training cost=', '0.433364001')
('Epoch:', '0093', 'test cost=', '0.406033486')
('Epoch:', '0094', 'training cost=', '0.431069624')
('Epoch:', '0094', 'test cost=', '0.406112969')
('Epoch:', '0095', 'training cost=', '0.427289513')
('Epoch:', '0095', 'test cost=', '0.405381262')
('Epoch:', '0096', 'training cost=', '0.429750151')
('Epoch:', '0096', 'test cost=', '0.404422373')
('Epoch:', '0097', 'training cost=', '0.428293078')
('Epoch:', '0097', 'test cost=', '0.404167801')
('Epoch:', '0098', 'training cost=', '0.428846764')
('Epoch:', '0098', 'test cost=', '0.403298497')
('Epoch:', '0099', 'training cost=', '0.424940081')
('Epoch:', '0099', 'test cost=', '0.402675927')
('Epoch:', '0100', 'training cost=', '0.426513964')
('Epoch:', '0100', 'test cost=', '0.401845485')
('Epoch:', '0101', 'training cost=', '0.428161475')
('Epoch:', '0101', 'test cost=', '0.401856065')
('Epoch:', '0102', 'training cost=', '0.428222264')
('Epoch:', '0102', 'test cost=', '0.403339446')
('Epoch:', '0103', 'training cost=', '0.425105467')
('Epoch:', '0103', 'test cost=', '0.402580619')
('Epoch:', '0104', 'training cost=', '0.425320202')
('Epoch:', '0104', 'test cost=', '0.402133048')
('Epoch:', '0105', 'training cost=', '0.427486434')
('Epoch:', '0105', 'test cost=', '0.404592663')
('Epoch:', '0106', 'training cost=', '0.421915642')
('Epoch:', '0106', 'test cost=', '0.398874819')
('Epoch:', '0107', 'training cost=', '0.426847143')
('Epoch:', '0107', 'test cost=', '0.402864635')
('Epoch:', '0108', 'training cost=', '0.422556524')
('Epoch:', '0108', 'test cost=', '0.398711324')
('Epoch:', '0109', 'training cost=', '0.423189026')
('Epoch:', '0109', 'test cost=', '0.398908526')
('Epoch:', '0110', 'training cost=', '0.423687086')
('Epoch:', '0110', 'test cost=', '0.399796546')
('Epoch:', '0111', 'training cost=', '0.425917696')
('Epoch:', '0111', 'test cost=', '0.398780704')
('Epoch:', '0112', 'training cost=', '0.427243852')
('Epoch:', '0112', 'test cost=', '0.400537074')
('Epoch:', '0113', 'training cost=', '0.427049865')
('Epoch:', '0113', 'test cost=', '0.402840853')
('Epoch:', '0114', 'training cost=', '0.421944159')
('Epoch:', '0114', 'test cost=', '0.401762664')
('Epoch:', '0115', 'training cost=', '0.420330846')
('Epoch:', '0115', 'test cost=', '0.397579700')
('Epoch:', '0116', 'training cost=', '0.424212308')
('Epoch:', '0116', 'test cost=', '0.400202751')
('Epoch:', '0117', 'training cost=', '0.419681969')
('Epoch:', '0117', 'test cost=', '0.399636894')
('Epoch:', '0118', 'training cost=', '0.422506317')
('Epoch:', '0118', 'test cost=', '0.399552554')
('Epoch:', '0119', 'training cost=', '0.423469482')
('Epoch:', '0119', 'test cost=', '0.398631990')
('Epoch:', '0120', 'training cost=', '0.423840121')
('Epoch:', '0120', 'test cost=', '0.400150418')
('Epoch:', '0121', 'training cost=', '0.419683734')
('Epoch:', '0121', 'test cost=', '0.398127407')
('Epoch:', '0122', 'training cost=', '0.421072102')
('Epoch:', '0122', 'test cost=', '0.397253066')
('Epoch:', '0123', 'training cost=', '0.419477922')
('Epoch:', '0123', 'test cost=', '0.397341073')
('Epoch:', '0124', 'training cost=', '0.422153883')
('Epoch:', '0124', 'test cost=', '0.400126845')
('Epoch:', '0125', 'training cost=', '0.417948629')
('Epoch:', '0125', 'test cost=', '0.397678554')
('Epoch:', '0126', 'training cost=', '0.419417730')
('Epoch:', '0126', 'test cost=', '0.398624808')
('Epoch:', '0127', 'training cost=', '0.421860029')
('Epoch:', '0127', 'test cost=', '0.397882313')
('Epoch:', '0128', 'training cost=', '0.421311058')
('Epoch:', '0128', 'test cost=', '0.397951812')
('Epoch:', '0129', 'training cost=', '0.419811345')
('Epoch:', '0129', 'test cost=', '0.397586465')
('Epoch:', '0130', 'training cost=', '0.421188101')
('Epoch:', '0130', 'test cost=', '0.398731381')
('Epoch:', '0131', 'training cost=', '0.420551594')
('Epoch:', '0131', 'test cost=', '0.396166861')
('Epoch:', '0132', 'training cost=', '0.417986324')
('Epoch:', '0132', 'test cost=', '0.398458093')
('Epoch:', '0133', 'training cost=', '0.418136046')
('Epoch:', '0133', 'test cost=', '0.395374924')
('Epoch:', '0134', 'training cost=', '0.416583574')
('Epoch:', '0134', 'test cost=', '0.395765692')
('Epoch:', '0135', 'training cost=', '0.420214679')
('Epoch:', '0135', 'test cost=', '0.397317529')
('Epoch:', '0136', 'training cost=', '0.421227992')
('Epoch:', '0136', 'test cost=', '0.399778038')
('Epoch:', '0137', 'training cost=', '0.419262252')
('Epoch:', '0137', 'test cost=', '0.396036088')
('Epoch:', '0138', 'training cost=', '0.417775808')
('Epoch:', '0138', 'test cost=', '0.395627886')
('Epoch:', '0139', 'training cost=', '0.416614847')
('Epoch:', '0139', 'test cost=', '0.396508783')
('Epoch:', '0140', 'training cost=', '0.415854608')
('Epoch:', '0140', 'test cost=', '0.396473080')
('Epoch:', '0141', 'training cost=', '0.416802966')
('Epoch:', '0141', 'test cost=', '0.397787005')
('Epoch:', '0142', 'training cost=', '0.417357313')
('Epoch:', '0142', 'test cost=', '0.394777924')
('Epoch:', '0143', 'training cost=', '0.417886560')
('Epoch:', '0143', 'test cost=', '0.395049036')
('Epoch:', '0144', 'training cost=', '0.413903919')
('Epoch:', '0144', 'test cost=', '0.394645274')
('Epoch:', '0145', 'training cost=', '0.419373633')
('Epoch:', '0145', 'test cost=', '0.394700140')
('Epoch:', '0146', 'training cost=', '0.413836012')
('Epoch:', '0146', 'test cost=', '0.393473685')
('Epoch:', '0147', 'training cost=', '0.418289440')
('Epoch:', '0147', 'test cost=', '0.398549169')
('Epoch:', '0148', 'training cost=', '0.414794444')
('Epoch:', '0148', 'test cost=', '0.393852174')
('Epoch:', '0149', 'training cost=', '0.417484407')
('Epoch:', '0149', 'test cost=', '0.396230280')
('Epoch:', '0150', 'training cost=', '0.417485195')
('Epoch:', '0150', 'test cost=', '0.395715952')
('Epoch:', '0151', 'training cost=', '0.416210207')
('Epoch:', '0151', 'test cost=', '0.395504773')
('Epoch:', '0152', 'training cost=', '0.412043088')
('Epoch:', '0152', 'test cost=', '0.392711163')
('Epoch:', '0153', 'training cost=', '0.415487320')
('Epoch:', '0153', 'test cost=', '0.393520504')
('Epoch:', '0154', 'training cost=', '0.415537669')
('Epoch:', '0154', 'test cost=', '0.393254697')
('Epoch:', '0155', 'training cost=', '0.415058240')
('Epoch:', '0155', 'test cost=', '0.393959224')
('Epoch:', '0156', 'training cost=', '0.414345572')
('Epoch:', '0156', 'test cost=', '0.394445032')
('Epoch:', '0157', 'training cost=', '0.414669130')
('Epoch:', '0157', 'test cost=', '0.395894766')
('Epoch:', '0158', 'training cost=', '0.413703851')
('Epoch:', '0158', 'test cost=', '0.391232580')
('Epoch:', '0159', 'training cost=', '0.412897055')
('Epoch:', '0159', 'test cost=', '0.393013716')
('Epoch:', '0160', 'training cost=', '0.414562098')
('Epoch:', '0160', 'test cost=', '0.392480075')
('Epoch:', '0161', 'training cost=', '0.415174703')
('Epoch:', '0161', 'test cost=', '0.392883301')
('Epoch:', '0162', 'training cost=', '0.417240251')
('Epoch:', '0162', 'test cost=', '0.393450230')
('Epoch:', '0163', 'training cost=', '0.412368013')
('Epoch:', '0163', 'test cost=', '0.392966539')
('Epoch:', '0164', 'training cost=', '0.411155893')
('Epoch:', '0164', 'test cost=', '0.392791271')
('Epoch:', '0165', 'training cost=', '0.415093281')
('Epoch:', '0165', 'test cost=', '0.391244739')
('Epoch:', '0166', 'training cost=', '0.412337226')
('Epoch:', '0166', 'test cost=', '0.392178953')
('Epoch:', '0167', 'training cost=', '0.416348438')
('Epoch:', '0167', 'test cost=', '0.392538369')
('Epoch:', '0168', 'training cost=', '0.414722906')
('Epoch:', '0168', 'test cost=', '0.393766105')
('Epoch:', '0169', 'training cost=', '0.413977388')
('Epoch:', '0169', 'test cost=', '0.391941041')
('Epoch:', '0170', 'training cost=', '0.412789133')
('Epoch:', '0170', 'test cost=', '0.392259300')
('Epoch:', '0171', 'training cost=', '0.413921392')
('Epoch:', '0171', 'test cost=', '0.395671129')
('Epoch:', '0172', 'training cost=', '0.416703936')
('Epoch:', '0172', 'test cost=', '0.395303071')
('Epoch:', '0173', 'training cost=', '0.411780619')
('Epoch:', '0173', 'test cost=', '0.390881926')
('Epoch:', '0174', 'training cost=', '0.416495348')
('Epoch:', '0174', 'test cost=', '0.393263519')
('Epoch:', '0175', 'training cost=', '0.412967690')
('Epoch:', '0175', 'test cost=', '0.391018659')
('Epoch:', '0176', 'training cost=', '0.413392030')
('Epoch:', '0176', 'test cost=', '0.391984254')
('Epoch:', '0177', 'training cost=', '0.415851401')
('Epoch:', '0177', 'test cost=', '0.395466149')
('Epoch:', '0178', 'training cost=', '0.408517103')
('Epoch:', '0178', 'test cost=', '0.391852081')
('Epoch:', '0179', 'training cost=', '0.411910396')
('Epoch:', '0179', 'test cost=', '0.393281162')
('Epoch:', '0180', 'training cost=', '0.413347156')
('Epoch:', '0180', 'test cost=', '0.392429918')
('Epoch:', '0181', 'training cost=', '0.412803869')
('Epoch:', '0181', 'test cost=', '0.389723867')
('Epoch:', '0182', 'training cost=', '0.408534531')
('Epoch:', '0182', 'test cost=', '0.389461368')
('Epoch:', '0183', 'training cost=', '0.411073783')
('Epoch:', '0183', 'test cost=', '0.391987145')
('Epoch:', '0184', 'training cost=', '0.411067662')
('Epoch:', '0184', 'test cost=', '0.390539676')
('Epoch:', '0185', 'training cost=', '0.412646243')
('Epoch:', '0185', 'test cost=', '0.390638173')
('Epoch:', '0186', 'training cost=', '0.411168054')
('Epoch:', '0186', 'test cost=', '0.390712678')
('Epoch:', '0187', 'training cost=', '0.412022648')
('Epoch:', '0187', 'test cost=', '0.390298337')
('Epoch:', '0188', 'training cost=', '0.413652184')
('Epoch:', '0188', 'test cost=', '0.390438765')
('Epoch:', '0189', 'training cost=', '0.413346140')
('Epoch:', '0189', 'test cost=', '0.393314391')
('Epoch:', '0190', 'training cost=', '0.410421353')
('Epoch:', '0190', 'test cost=', '0.389851958')
('Epoch:', '0191', 'training cost=', '0.412987312')
('Epoch:', '0191', 'test cost=', '0.389733046')
('Epoch:', '0192', 'training cost=', '0.410754929')
('Epoch:', '0192', 'test cost=', '0.393146545')
('Epoch:', '0193', 'training cost=', '0.409694488')
('Epoch:', '0193', 'test cost=', '0.390847713')
('Epoch:', '0194', 'training cost=', '0.409800478')
('Epoch:', '0194', 'test cost=', '0.391283095')
('Epoch:', '0195', 'training cost=', '0.407431310')
('Epoch:', '0195', 'test cost=', '0.389864802')
('Epoch:', '0196', 'training cost=', '0.410746414')
('Epoch:', '0196', 'test cost=', '0.391881824')
('Epoch:', '0197', 'training cost=', '0.408472936')
('Epoch:', '0197', 'test cost=', '0.389286876')
('Epoch:', '0198', 'training cost=', '0.410536171')
('Epoch:', '0198', 'test cost=', '0.390308797')
('Epoch:', '0199', 'training cost=', '0.410923044')
('Epoch:', '0199', 'test cost=', '0.389675051')
('Epoch:', '0200', 'training cost=', '0.409317458')
('Epoch:', '0200', 'test cost=', '0.389815956')
('Epoch:', '0201', 'training cost=', '0.411049608')
('Epoch:', '0201', 'test cost=', '0.388906449')
('Epoch:', '0202', 'training cost=', '0.407114913')
('Epoch:', '0202', 'test cost=', '0.390288472')
('Epoch:', '0203', 'training cost=', '0.408428516')
('Epoch:', '0203', 'test cost=', '0.389110744')
('Epoch:', '0204', 'training cost=', '0.412720942')
('Epoch:', '0204', 'test cost=', '0.389339805')
('Epoch:', '0205', 'training cost=', '0.410988555')
('Epoch:', '0205', 'test cost=', '0.390856445')
('Epoch:', '0206', 'training cost=', '0.409248773')
('Epoch:', '0206', 'test cost=', '0.389018744')
('Epoch:', '0207', 'training cost=', '0.409434041')
('Epoch:', '0207', 'test cost=', '0.389627397')
('Epoch:', '0208', 'training cost=', '0.409806400')
('Epoch:', '0208', 'test cost=', '0.390816361')
('Epoch:', '0209', 'training cost=', '0.406563787')
('Epoch:', '0209', 'test cost=', '0.387715280')
('Epoch:', '0210', 'training cost=', '0.408522302')
('Epoch:', '0210', 'test cost=', '0.391146868')
('Epoch:', '0211', 'training cost=', '0.410079545')
('Epoch:', '0211', 'test cost=', '0.390047133')
('Epoch:', '0212', 'training cost=', '0.406583363')
('Epoch:', '0212', 'test cost=', '0.388887197')
('Epoch:', '0213', 'training cost=', '0.408697268')
('Epoch:', '0213', 'test cost=', '0.388554096')
('Epoch:', '0214', 'training cost=', '0.409048350')
('Epoch:', '0214', 'test cost=', '0.389579415')
('Epoch:', '0215', 'training cost=', '0.408177386')
('Epoch:', '0215', 'test cost=', '0.391410053')
('Epoch:', '0216', 'training cost=', '0.408724279')
('Epoch:', '0216', 'test cost=', '0.388876051')
('Epoch:', '0217', 'training cost=', '0.409923765')
('Epoch:', '0217', 'test cost=', '0.390988708')
('Epoch:', '0218', 'training cost=', '0.409662645')
('Epoch:', '0218', 'test cost=', '0.390227675')
('Epoch:', '0219', 'training cost=', '0.414016781')
('Epoch:', '0219', 'test cost=', '0.390339524')
('Epoch:', '0220', 'training cost=', '0.410959153')
('Epoch:', '0220', 'test cost=', '0.389906019')
('Epoch:', '0221', 'training cost=', '0.409044401')
('Epoch:', '0221', 'test cost=', '0.388722748')
('Epoch:', '0222', 'training cost=', '0.412475643')
('Epoch:', '0222', 'test cost=', '0.388717234')
('Epoch:', '0223', 'training cost=', '0.408252792')
('Epoch:', '0223', 'test cost=', '0.388528913')
('Epoch:', '0224', 'training cost=', '0.409607041')
('Epoch:', '0224', 'test cost=', '0.389675409')
('Epoch:', '0225', 'training cost=', '0.408388498')
('Epoch:', '0225', 'test cost=', '0.387049615')
('Epoch:', '0226', 'training cost=', '0.413789498')
('Epoch:', '0226', 'test cost=', '0.387757838')
('Epoch:', '0227', 'training cost=', '0.405535832')
('Epoch:', '0227', 'test cost=', '0.390532434')
('Epoch:', '0228', 'training cost=', '0.409474481')
('Epoch:', '0228', 'test cost=', '0.388467431')
('Epoch:', '0229', 'training cost=', '0.410107334')
('Epoch:', '0229', 'test cost=', '0.388630986')
('Epoch:', '0230', 'training cost=', '0.409602737')
('Epoch:', '0230', 'test cost=', '0.388905913')
('Epoch:', '0231', 'training cost=', '0.405491616')
('Epoch:', '0231', 'test cost=', '0.389062434')
('Epoch:', '0232', 'training cost=', '0.412020210')
('Epoch:', '0232', 'test cost=', '0.389246792')
('Epoch:', '0233', 'training cost=', '0.410959310')
('Epoch:', '0233', 'test cost=', '0.388918132')
('Epoch:', '0234', 'training cost=', '0.406507648')
('Epoch:', '0234', 'test cost=', '0.387303919')
('Epoch:', '0235', 'training cost=', '0.408388216')
('Epoch:', '0235', 'test cost=', '0.385739982')
('Epoch:', '0236', 'training cost=', '0.404852964')
('Epoch:', '0236', 'test cost=', '0.388407439')
('Epoch:', '0237', 'training cost=', '0.411799494')
('Epoch:', '0237', 'test cost=', '0.388214886')
('Epoch:', '0238', 'training cost=', '0.406452443')
('Epoch:', '0238', 'test cost=', '0.387192935')
('Epoch:', '0239', 'training cost=', '0.408030864')
('Epoch:', '0239', 'test cost=', '0.387526035')
('Epoch:', '0240', 'training cost=', '0.407381447')
('Epoch:', '0240', 'test cost=', '0.388642669')
('Epoch:', '0241', 'training cost=', '0.410524617')
('Epoch:', '0241', 'test cost=', '0.388650060')
('Epoch:', '0242', 'training cost=', '0.411125100')
('Epoch:', '0242', 'test cost=', '0.389355719')
('Epoch:', '0243', 'training cost=', '0.405603328')
('Epoch:', '0243', 'test cost=', '0.387953728')
('Epoch:', '0244', 'training cost=', '0.405277649')
('Epoch:', '0244', 'test cost=', '0.388201743')
('Epoch:', '0245', 'training cost=', '0.407925753')
('Epoch:', '0245', 'test cost=', '0.390431136')
