Job launching after 0.10 seconds in submission.
Running python job.
Changed into dir /home/ec2-user/HiggsBosonML/source_code
Importing hyper_opt.py
Running hyper_opt.main()
WARNING:tensorflow:From /home/ec2-user/HiggsBosonML/source_code/hyper_opt.py:143: initialize_all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2017-03-02.
Instructions for updating:
Use `tf.global_variables_initializer` instead.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
{u'units_per_layer': array([207]), u'n_hidden_layers': array([3]), u'learning_rate': array([ 0.0001]), u'beta': array([ 0.1])}
('Epoch:', '0104', 'training cost=', '0.445637044')
('Epoch:', '0104', 'test cost=', '0.428800195')
('Epoch:', '0105', 'training cost=', '0.446893463')
('Epoch:', '0105', 'test cost=', '0.447280765')
('Epoch:', '0106', 'training cost=', '0.446572772')
('Epoch:', '0106', 'test cost=', '0.431595713')
('Epoch:', '0107', 'training cost=', '0.441700793')
('Epoch:', '0107', 'test cost=', '0.425953090')
('Epoch:', '0108', 'training cost=', '0.446866920')
('Epoch:', '0108', 'test cost=', '0.435317576')
('Epoch:', '0109', 'training cost=', '0.439043976')
('Epoch:', '0109', 'test cost=', '0.469934314')
('Epoch:', '0110', 'training cost=', '0.443234991')
('Epoch:', '0110', 'test cost=', '0.467073619')
('Epoch:', '0111', 'training cost=', '0.442188147')
('Epoch:', '0111', 'test cost=', '0.460834265')
('Epoch:', '0112', 'training cost=', '0.438969152')
('Epoch:', '0112', 'test cost=', '0.467013270')
('Epoch:', '0113', 'training cost=', '0.442456127')
('Epoch:', '0113', 'test cost=', '0.444510013')
('Epoch:', '0114', 'training cost=', '0.436883451')
('Epoch:', '0114', 'test cost=', '0.450388193')
('Epoch:', '0115', 'training cost=', '0.436888089')
('Epoch:', '0115', 'test cost=', '0.433604062')
('Epoch:', '0116', 'training cost=', '0.438467657')
('Epoch:', '0116', 'test cost=', '0.456533104')
('Epoch:', '0117', 'training cost=', '0.436779804')
('Epoch:', '0117', 'test cost=', '0.433768660')
('Epoch:', '0118', 'training cost=', '0.435260968')
('Epoch:', '0118', 'test cost=', '0.444335401')
('Epoch:', '0119', 'training cost=', '0.437034310')
('Epoch:', '0119', 'test cost=', '0.434651762')
('Epoch:', '0120', 'training cost=', '0.440979771')
('Epoch:', '0120', 'test cost=', '0.463961512')
('Epoch:', '0121', 'training cost=', '0.435667977')
('Epoch:', '0121', 'test cost=', '0.438188761')
('Epoch:', '0122', 'training cost=', '0.434890091')
('Epoch:', '0122', 'test cost=', '0.464082897')
('Epoch:', '0123', 'training cost=', '0.433016511')
('Epoch:', '0123', 'test cost=', '0.432186514')
('Epoch:', '0124', 'training cost=', '0.435357823')
('Epoch:', '0124', 'test cost=', '0.453603357')
('Epoch:', '0125', 'training cost=', '0.434425751')
('Epoch:', '0125', 'test cost=', '0.444121003')
('Epoch:', '0126', 'training cost=', '0.430964034')
('Epoch:', '0126', 'test cost=', '0.457556546')
('Epoch:', '0127', 'training cost=', '0.430966076')
('Epoch:', '0127', 'test cost=', '0.443626672')
('Epoch:', '0128', 'training cost=', '0.430548938')
('Epoch:', '0128', 'test cost=', '0.424066395')
('Epoch:', '0129', 'training cost=', '0.435626496')
('Epoch:', '0129', 'test cost=', '0.427899331')
('Epoch:', '0130', 'training cost=', '0.429050556')
('Epoch:', '0130', 'test cost=', '0.445142686')
('Epoch:', '0131', 'training cost=', '0.430094020')
('Epoch:', '0131', 'test cost=', '0.448609084')
('Epoch:', '0132', 'training cost=', '0.431861142')
('Epoch:', '0132', 'test cost=', '0.427140981')
('Epoch:', '0133', 'training cost=', '0.427341054')
('Epoch:', '0133', 'test cost=', '0.450379878')
('Epoch:', '0134', 'training cost=', '0.429705528')
('Epoch:', '0134', 'test cost=', '0.443057239')
('Epoch:', '0135', 'training cost=', '0.429593743')
('Epoch:', '0135', 'test cost=', '0.422682017')
('Epoch:', '0136', 'training cost=', '0.430769650')
('Epoch:', '0136', 'test cost=', '0.433728456')
('Epoch:', '0137', 'training cost=', '0.429415459')
('Epoch:', '0137', 'test cost=', '0.440422267')
('Epoch:', '0138', 'training cost=', '0.426207257')
('Epoch:', '0138', 'test cost=', '0.429166496')
('Epoch:', '0139', 'training cost=', '0.429554744')
('Epoch:', '0139', 'test cost=', '0.446088284')
('Epoch:', '0140', 'training cost=', '0.427711509')
('Epoch:', '0140', 'test cost=', '0.463825345')
('Epoch:', '0141', 'training cost=', '0.423825569')
('Epoch:', '0141', 'test cost=', '0.434407622')
('Epoch:', '0142', 'training cost=', '0.424256110')
('Epoch:', '0142', 'test cost=', '0.439070076')
('Epoch:', '0143', 'training cost=', '0.423795560')
('Epoch:', '0143', 'test cost=', '0.427640051')
('Epoch:', '0144', 'training cost=', '0.423661886')
('Epoch:', '0144', 'test cost=', '0.454685658')
('Epoch:', '0145', 'training cost=', '0.428679993')
('Epoch:', '0145', 'test cost=', '0.444091201')
('Epoch:', '0146', 'training cost=', '0.426025399')
('Epoch:', '0146', 'test cost=', '0.441054016')
('Epoch:', '0147', 'training cost=', '0.424336819')
('Epoch:', '0147', 'test cost=', '0.439389855')
('Epoch:', '0148', 'training cost=', '0.422078199')
('Epoch:', '0148', 'test cost=', '0.434550792')
('Epoch:', '0149', 'training cost=', '0.422812915')
('Epoch:', '0149', 'test cost=', '0.450770259')
('Epoch:', '0150', 'training cost=', '0.426393126')
('Epoch:', '0150', 'test cost=', '0.435670555')
('Epoch:', '0151', 'training cost=', '0.420374538')
('Epoch:', '0151', 'test cost=', '0.437455177')
('Epoch:', '0152', 'training cost=', '0.424660037')
('Epoch:', '0152', 'test cost=', '0.424171984')
('Epoch:', '0153', 'training cost=', '0.424328025')
('Epoch:', '0153', 'test cost=', '0.446552545')
('Epoch:', '0154', 'training cost=', '0.422839569')
('Epoch:', '0154', 'test cost=', '0.430301845')
('Epoch:', '0155', 'training cost=', '0.422216506')
('Epoch:', '0155', 'test cost=', '0.428894520')
('Epoch:', '0156', 'training cost=', '0.421411534')
('Epoch:', '0156', 'test cost=', '0.447327822')
('Epoch:', '0157', 'training cost=', '0.421843662')
('Epoch:', '0157', 'test cost=', '0.435839266')
('Epoch:', '0158', 'training cost=', '0.418912946')
('Epoch:', '0158', 'test cost=', '0.425351948')
('Epoch:', '0159', 'training cost=', '0.421273213')
('Epoch:', '0159', 'test cost=', '0.432052791')
('Epoch:', '0160', 'training cost=', '0.422502839')
('Epoch:', '0160', 'test cost=', '0.441190809')
('Epoch:', '0161', 'training cost=', '0.418306145')
('Epoch:', '0161', 'test cost=', '0.424619913')
('Epoch:', '0162', 'training cost=', '0.417953480')
('Epoch:', '0162', 'test cost=', '0.438388675')
('Epoch:', '0163', 'training cost=', '0.424253609')
('Epoch:', '0163', 'test cost=', '0.431492776')
('Epoch:', '0164', 'training cost=', '0.417117787')
('Epoch:', '0164', 'test cost=', '0.463722646')
('Epoch:', '0165', 'training cost=', '0.419622912')
('Epoch:', '0165', 'test cost=', '0.435252100')
('Epoch:', '0166', 'training cost=', '0.417584474')
('Epoch:', '0166', 'test cost=', '0.452600628')
('Epoch:', '0167', 'training cost=', '0.420694334')
('Epoch:', '0167', 'test cost=', '0.429602295')
('Epoch:', '0168', 'training cost=', '0.417204644')
('Epoch:', '0168', 'test cost=', '0.436736137')
('Epoch:', '0169', 'training cost=', '0.418081882')
('Epoch:', '0169', 'test cost=', '0.436898500')
('Epoch:', '0170', 'training cost=', '0.418511903')
('Epoch:', '0170', 'test cost=', '0.454359949')
('Epoch:', '0171', 'training cost=', '0.413138656')
('Epoch:', '0171', 'test cost=', '0.429027796')
('Epoch:', '0172', 'training cost=', '0.415212834')
('Epoch:', '0172', 'test cost=', '0.435269177')
('Epoch:', '0173', 'training cost=', '0.418109948')
('Epoch:', '0173', 'test cost=', '0.438298523')
('Epoch:', '0174', 'training cost=', '0.415624104')
('Epoch:', '0174', 'test cost=', '0.428392977')
('Epoch:', '0175', 'training cost=', '0.413664028')
('Epoch:', '0175', 'test cost=', '0.415488660')
('Epoch:', '0176', 'training cost=', '0.413441002')
('Epoch:', '0176', 'test cost=', '0.422036022')
('Epoch:', '0177', 'training cost=', '0.415750702')
('Epoch:', '0177', 'test cost=', '0.435890228')
('Epoch:', '0178', 'training cost=', '0.413551262')
('Epoch:', '0178', 'test cost=', '0.427113175')
('Epoch:', '0179', 'training cost=', '0.417807554')
('Epoch:', '0179', 'test cost=', '0.422549665')
('Epoch:', '0180', 'training cost=', '0.414727641')
('Epoch:', '0180', 'test cost=', '0.442720056')
('Epoch:', '0181', 'training cost=', '0.412456970')
('Epoch:', '0181', 'test cost=', '0.447660357')
('Epoch:', '0182', 'training cost=', '0.409436746')
('Epoch:', '0182', 'test cost=', '0.427524179')
('Epoch:', '0183', 'training cost=', '0.415351397')
('Epoch:', '0183', 'test cost=', '0.438725293')
('Epoch:', '0184', 'training cost=', '0.414666799')
('Epoch:', '0184', 'test cost=', '0.433056056')
('Epoch:', '0185', 'training cost=', '0.411687940')
('Epoch:', '0185', 'test cost=', '0.447053701')
('Epoch:', '0186', 'training cost=', '0.408589214')
('Epoch:', '0186', 'test cost=', '0.424326122')
('Epoch:', '0187', 'training cost=', '0.412172503')
('Epoch:', '0187', 'test cost=', '0.425552428')
('Epoch:', '0188', 'training cost=', '0.416394079')
('Epoch:', '0188', 'test cost=', '0.425448865')
('Epoch:', '0189', 'training cost=', '0.416545053')
('Epoch:', '0189', 'test cost=', '0.430219620')
('Epoch:', '0190', 'training cost=', '0.410904169')
('Epoch:', '0190', 'test cost=', '0.452839345')
('Epoch:', '0191', 'training cost=', '0.413251856')
('Epoch:', '0191', 'test cost=', '0.434114248')
('Epoch:', '0192', 'training cost=', '0.406892185')
('Epoch:', '0192', 'test cost=', '0.441507965')
('Epoch:', '0193', 'training cost=', '0.411710048')
('Epoch:', '0193', 'test cost=', '0.439730078')
('Epoch:', '0194', 'training cost=', '0.409948144')
('Epoch:', '0194', 'test cost=', '0.438969046')
('Epoch:', '0195', 'training cost=', '0.409901469')
('Epoch:', '0195', 'test cost=', '0.434468985')
('Epoch:', '0196', 'training cost=', '0.413135899')
('Epoch:', '0196', 'test cost=', '0.443661422')
('Epoch:', '0197', 'training cost=', '0.407075024')
('Epoch:', '0197', 'test cost=', '0.422139853')
('Epoch:', '0198', 'training cost=', '0.411854168')
('Epoch:', '0198', 'test cost=', '0.421221048')
('Epoch:', '0199', 'training cost=', '0.411569113')
('Epoch:', '0199', 'test cost=', '0.432022154')
('Epoch:', '0200', 'training cost=', '0.411456376')
('Epoch:', '0200', 'test cost=', '0.430529505')
('Epoch:', '0201', 'training cost=', '0.411684307')
('Epoch:', '0201', 'test cost=', '0.440644175')
('Epoch:', '0202', 'training cost=', '0.409052103')
('Epoch:', '0202', 'test cost=', '0.427945942')
('Epoch:', '0203', 'training cost=', '0.408514438')
('Epoch:', '0203', 'test cost=', '0.428661853')
('Epoch:', '0204', 'training cost=', '0.409497226')
('Epoch:', '0204', 'test cost=', '0.431898326')
('Epoch:', '0205', 'training cost=', '0.406656785')
('Epoch:', '0205', 'test cost=', '0.420700192')
('Epoch:', '0206', 'training cost=', '0.407146728')
('Epoch:', '0206', 'test cost=', '0.429399520')
('Epoch:', '0207', 'training cost=', '0.408028179')
('Epoch:', '0207', 'test cost=', '0.436323047')
('Epoch:', '0208', 'training cost=', '0.411740970')
('Epoch:', '0208', 'test cost=', '0.424791127')
('Epoch:', '0209', 'training cost=', '0.411131676')
('Epoch:', '0209', 'test cost=', '0.421149313')
('Epoch:', '0210', 'training cost=', '0.407182056')
('Epoch:', '0210', 'test cost=', '0.416356236')
('Epoch:', '0211', 'training cost=', '0.406336251')
('Epoch:', '0211', 'test cost=', '0.423506260')
('Epoch:', '0212', 'training cost=', '0.409273271')
('Epoch:', '0212', 'test cost=', '0.428741246')
('Epoch:', '0213', 'training cost=', '0.409342226')
('Epoch:', '0213', 'test cost=', '0.434781581')
('Epoch:', '0214', 'training cost=', '0.405194357')
('Epoch:', '0214', 'test cost=', '0.422283113')
('Epoch:', '0215', 'training cost=', '0.406458624')
('Epoch:', '0215', 'test cost=', '0.427963674')
('Epoch:', '0216', 'training cost=', '0.402676358')
('Epoch:', '0216', 'test cost=', '0.432787269')
('Epoch:', '0217', 'training cost=', '0.407095188')
('Epoch:', '0217', 'test cost=', '0.431050241')
('Epoch:', '0218', 'training cost=', '0.403902912')
('Epoch:', '0218', 'test cost=', '0.431377828')
('Epoch:', '0219', 'training cost=', '0.409904312')
('Epoch:', '0219', 'test cost=', '0.434237689')
('Epoch:', '0220', 'training cost=', '0.409279635')
('Epoch:', '0220', 'test cost=', '0.420782328')
('Epoch:', '0221', 'training cost=', '0.409316259')
('Epoch:', '0221', 'test cost=', '0.437007725')
('Epoch:', '0222', 'training cost=', '0.405357687')
('Epoch:', '0222', 'test cost=', '0.434930563')
('Epoch:', '0223', 'training cost=', '0.406728436')
('Epoch:', '0223', 'test cost=', '0.435425133')
('Epoch:', '0224', 'training cost=', '0.405682766')
('Epoch:', '0224', 'test cost=', '0.418470800')
('Epoch:', '0225', 'training cost=', '0.405775555')
('Epoch:', '0225', 'test cost=', '0.431593269')
('Epoch:', '0226', 'training cost=', '0.405409771')
('Epoch:', '0226', 'test cost=', '0.420918941')
('Epoch:', '0227', 'training cost=', '0.402576807')
('Epoch:', '0227', 'test cost=', '0.430152088')
('Epoch:', '0228', 'training cost=', '0.403189682')
('Epoch:', '0228', 'test cost=', '0.421963871')
('Epoch:', '0229', 'training cost=', '0.404722390')
('Epoch:', '0229', 'test cost=', '0.433516502')
('Epoch:', '0230', 'training cost=', '0.403972571')
('Epoch:', '0230', 'test cost=', '0.430715442')
('Epoch:', '0231', 'training cost=', '0.404728251')
('Epoch:', '0231', 'test cost=', '0.439012498')
('Epoch:', '0232', 'training cost=', '0.409734049')
('Epoch:', '0232', 'test cost=', '0.442000598')
('Epoch:', '0233', 'training cost=', '0.401878515')
('Epoch:', '0233', 'test cost=', '0.433077872')
('Epoch:', '0234', 'training cost=', '0.407634244')
('Epoch:', '0234', 'test cost=', '0.432037294')
('Epoch:', '0235', 'training cost=', '0.404173260')
('Epoch:', '0235', 'test cost=', '0.427095175')
('Epoch:', '0236', 'training cost=', '0.403533386')
('Epoch:', '0236', 'test cost=', '0.434601456')
('Epoch:', '0237', 'training cost=', '0.405399046')
('Epoch:', '0237', 'test cost=', '0.430049717')
('Epoch:', '0238', 'training cost=', '0.404871856')
('Epoch:', '0238', 'test cost=', '0.408927113')
('Epoch:', '0239', 'training cost=', '0.402257365')
('Epoch:', '0239', 'test cost=', '0.418200940')
('Epoch:', '0240', 'training cost=', '0.403836540')
('Epoch:', '0240', 'test cost=', '0.428081840')
('Epoch:', '0241', 'training cost=', '0.405876879')
('Epoch:', '0241', 'test cost=', '0.431698740')
('Epoch:', '0242', 'training cost=', '0.398417159')
('Epoch:', '0242', 'test cost=', '0.422305465')
('Epoch:', '0243', 'training cost=', '0.402525674')
('Epoch:', '0243', 'test cost=', '0.421016514')
('Epoch:', '0244', 'training cost=', '0.404670373')
('Epoch:', '0244', 'test cost=', '0.424790144')
('Epoch:', '0245', 'training cost=', '0.399531252')
('Epoch:', '0245', 'test cost=', '0.436579943')
